refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ABAVIJ,OC(=O)c1ccncc1,Co,4.43864,2.4964,3.9804,0.4407006162581518,0.27205882352941174,0.0033555366513153195,159.27123495134646,5
ABAVOP,OC(=O)c1ccncc1,Co,3.53566,2.44164,3.51741,0.4149932123345331,0.25735294117647056,0.003037502472627244,150.66203868154534,5
ABAVUV,OC(=O)c1ccncc1,Co,4.9992,4.29904,4.982,0.40703988417653897,0.2514705882352941,0.0030850838288294037,147.29350984410485,5
ABAYIM,OC(=O)c1nccnc1C(=O)O,Ag,1.2109,0.51751,1.2109,0.2041404312008196,0.049107142857142856,4.6298414732111077e-05,9.902081572644732,100
ABAYIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.39487,4.3226,11.39487,0.1348079575516714,0.4142259414225941,0.009457141811178975,169.2113597418035,16
ABAYOS,OC(=O)c1nccnc1C(=O)O,Ag,1.45533,0.64478,1.45533,0.31449715303927184,0.04464285714285714,2.144916262469113e-05,9.085292746587113,100
ABAYOS01,OC(=O)c1nccnc1C(=O)O,Ag,1.43609,0.70443,1.40839,0.20414796841601687,0.049107142857142856,4.6298414732111077e-05,9.903050960649647,100
ABAYOU,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,11.27344,4.5108,11.27344,0.7005050213804542,0.35441176470588237,0.014556907929162666,204.07038973621627,5
ABEMIF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.25251,6.80253,11.25251,0.6107528840132533,0.4983277591973244,0.0060053792539448685,388.27586631532654,28
ABIWOX,OC(=O)c1cncc(c1)C(=O)O,Co,1.81541,0.7958,1.80785,0.3028096718068693,0.18529411764705883,0.0027116941493589494,105.86518646006643,5
ABUFOU,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Mn,2.13608,1.65727,2.11833,0.4626458931686001,0.008368200836820083,0.0042272658020410725,3.4133134759638324,16
ABUFUA,OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)O,Fe,2.05942,1.64222,2.05073,0.0,1.0,0.0,0.8171449995284192,443
ABUWOJ,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.23457,1.404,3.20514,0.6791441587397256,0.520814880425155,0.002718776783043856,515.3992881247437,23
ACAFAO,[O-][n+]1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,6.22232,5.37253,6.18758,0.20410322343371684,0.18471337579617836,0.0004639181023323508,24.921926669660987,195
ACAJOG,OC(=O)c1cc(F)cnc1,Cu,3.3423,1.69329,3.34162,0.12262952605723061,0.10702341137123746,0.0001430345330811007,79.10655114314355,28
ACAKEX,OC(=O)c1cc(Cl)cnc1,Cu,2.82904,1.09185,2.4209,0.11587728408329394,0.10144927536231883,0.00011059936864462374,74.62383006186978,28
ACALIB,OC(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Er,3.83161,1.64823,3.83161,0.36898307018686227,0.05681818181818182,0.0,4.073195708273081,1
ACIBOE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.26184,7.04151,8.26184,0.14654106079069845,0.46944198405668736,0.003714933237397661,459.30350122859875,23
ACICOH,OC(=O)c1ccncc1,Ni,5.23439,3.67775,5.17003,0.5233098334535822,0.3455497382198953,0.012381026443053129,56.05528766843505,70
ACMPCD,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1n1ccc(nc1=O)N)COP(=O)(O)O,Cd,5.66735,4.60927,5.66735,0.0,1.0,0.0,0.9044072872420656,369
ACODAA,n1[nH]cc(c1)c1c[nH]nc1,Fe,6.48152,5.94554,6.48152,0.02559252906783005,1.0,0.01020408163265306,7.717170224501584,58
ACODED,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,6.08481,3.78801,6.00167,0.125758399409148,0.10813823857302118,0.0005643580976338733,79.65493423244651,28
ACODEE,n1[nH]cc(c1)c1c[nH]nc1,Fe,2.62395,1.50111,2.6185,0.9686168493180687,1.0,0.01020408163265306,7.684523735172144,58
